income_line_id,household_id,owner,source_type,frequency,net_or_gross,amount_annualized
HH000177_I2,HH000177,client_1,rental_income,monthly,gross,7908.85
HH000177_I3,HH000177,client_2,rental_income,quarterly,gross,26694.18
HH000177_I4,HH000177,client_2,interest_dividends,monthly,gross,16559.47
HH000178_I1,HH000178,client_1,salary,monthly,gross,12145.47
HH000178_I2,HH000178,client_1,salary,weekly,gross,38802.16
HH000179_I1,HH000179,client_2,bonus,monthly,gross,9743.08
HH000179_I2,HH000179,client_1,business_income,monthly,gross,14441.64
HH000179_I3,HH000179,client_2,social_security,monthly,gross,5279.84
HH000179_I4,HH000179,client_1,interest_dividends,quarterly,gross,9158.03
HH000179_I5,HH000179,client_2,bonus,monthly,gross,0.0
HH000180_I1,HH000180,joint,social_security,monthly,gross,14490.96
HH000181_I1,HH000181,client_1,salary,monthly,gross,163208.0
HH000182_I1,HH000182,client_1,business_income,annual,gross,22239.98
HH000183_I1,HH000183,joint,interest_dividends,monthly,gross,15189.19
HH000183_I2,HH000183,client_1,business_income,weekly,gross,19412.6
HH000184_I1,HH000184,client_2,business_income,annual,gross,50253.39
HH000185_I1,HH000185,client_1,salary,monthly,gross,2970.94
HH000185_I2,HH000185,client_2,social_security,monthly,gross,3535.28
HH000185_I3,HH000185,client_1,pension_income,weekly,gross,1621.01
HH000185_I4,HH000185,joint,business_income,monthly,gross,8016.5
HH000185_I5,HH000185,joint,bonus,ad_hoc,gross,3648.83
HH000186_I1,HH000186,client_1,salary,quarterly,gross,20632.56
HH000186_I2,HH000186,client_1,pension_income,annual,gross,10505.21
HH000186_I3,HH000186,client_1,interest_dividends,monthly,gross,9641.02
HH000186_I4,HH000186,client_1,interest_dividends,monthly,gross,8274.6
HH000187_I1,HH000187,client_1,social_security,quarterly,gross,4510.48
HH000187_I2,HH000187,joint,business_income,quarterly,gross,10063.69
HH000188_I1,HH000188,joint,business_income,monthly,gross,14945.54
HH000189_I1,HH000189,client_1,social_security,monthly,gross,25175.87
HH000190_I1,HH000190,client_2,business_income,annual,gross,63609.89
HH000190_I2,HH000190,client_1,pension_income,monthly,gross,108232.16
HH000191_I1,HH000191,client_1,salary,annual,gross,15751.02
HH000191_I2,HH000191,client_2,social_security,monthly,gross,14626.91
HH000191_I3,HH000191,client_1,bonus,monthly,gross,18921.36
HH000191_I4,HH000191,client_2,pension_income,monthly,gross,1880.04
HH000192_I1,HH000192,client_1,pension_income,monthly,gross,200126.57
HH000193_I1,HH000193,client_1,pension_income,monthly,gross,21850.65
HH000193_I2,HH000193,joint,rental_income,ad_hoc,gross,135870.61
HH000194_I1,HH000194,client_1,interest_dividends,monthly,gross,3957.84
HH000194_I2,HH000194,client_2,business_income,monthly,gross,5583.27
HH000194_I3,HH000194,client_2,interest_dividends,weekly,gross,9899.1
HH000195_I1,HH000195,client_2,social_security,monthly,gross,400305.74
HH000196_I1,HH000196,joint,rental_income,weekly,gross,27438.58
HH000196_I2,HH000196,client_1,salary,monthly,gross,22114.83
HH000196_I3,HH000196,client_2,business_income,monthly,gross,113654.59
HH000197_I1,HH000197,client_1,business_income,monthly,gross,81311.09
HH000198_I1,HH000198,client_1,social_security,annual,gross,55522.8
HH000198_I2,HH000198,client_1,interest_dividends,weekly,gross,30214.74
HH000198_I3,HH000198,joint,salary,weekly,gross,41795.65
HH000198_I4,HH000198,client_1,rental_income,monthly,gross,35674.8
HH000199_I1,HH000199,client_1,pension_income,annual,gross,26292.78
HH000199_I2,HH000199,client_1,business_income,monthly,gross,16502.68
HH000199_I3,HH000199,client_2,social_security,monthly,gross,30480.99
HH000200_I1,HH000200,client_1,rental_income,weekly,gross,8090.5
HH000200_I2,HH000200,client_1,salary,monthly,gross,80152.4
HH000201_I1,HH000201,client_1,rental_income,ad_hoc,gross,91105.58
HH000202_I1,HH000202,client_1,business_income,monthly,gross,2259.49
HH000202_I2,HH000202,client_1,bonus,ad_hoc,gross,22227.66
HH000203_I1,HH000203,client_1,salary,monthly,gross,49304.05
HH000204_I1,HH000204,client_1,rental_income,annual,gross,1932.04
HH000204_I2,HH000204,client_1,business_income,ad_hoc,gross,19135.86
HH000205_I1,HH000205,client_1,rental_income,monthly,gross,153403.09
HH000206_I1,HH000206,client_1,business_income,monthly,gross,10727.21
HH000206_I2,HH000206,client_1,rental_income,monthly,gross,38601.0
HH000206_I3,HH000206,client_1,interest_dividends,annual,gross,27952.21
HH000206_I4,HH000206,client_1,business_income,ad_hoc,gross,18459.86
HH000207_I1,HH000207,client_2,rental_income,monthly,gross,36726.68
HH000208_I1,HH000208,client_1,interest_dividends,monthly,gross,11107.85
HH000209_I1,HH000209,client_1,interest_dividends,monthly,gross,48073.17
HH000209_I2,HH000209,client_1,business_income,quarterly,gross,66640.82
HH000209_I3,HH000209,client_1,social_security,monthly,gross,41480.31
HH000209_I4,HH000209,client_2,salary,monthly,gross,7013.69
HH000209_I5,HH000209,client_1,salary,monthly,gross,0.0
HH000210_I1,HH000210,client_1,business_income,monthly,gross,197779.85
HH000211_I1,HH000211,client_2,social_security,annual,gross,1042.05
HH000211_I2,HH000211,client_1,salary,ad_hoc,gross,4265.57
HH000212_I1,HH000212,client_1,rental_income,monthly,gross,33197.68
HH000212_I2,HH000212,client_1,pension_income,monthly,gross,27513.92
HH000212_I3,HH000212,client_1,business_income,monthly,gross,26597.46
HH000213_I1,HH000213,client_1,pension_income,monthly,gross,23651.76
HH000213_I2,HH000213,client_1,rental_income,monthly,gross,29983.68
HH000214_I1,HH000214,client_2,salary,monthly,gross,3203.6
HH000214_I2,HH000214,client_1,pension_income,monthly,gross,2599.29
HH000214_I3,HH000214,client_1,rental_income,monthly,gross,5025.06
HH000214_I4,HH000214,client_1,business_income,monthly,gross,1684.28
HH000215_I1,HH000215,joint,business_income,weekly,gross,244300.7
HH000216_I1,HH000216,client_1,interest_dividends,weekly,gross,195950.8
HH000217_I1,HH000217,client_2,salary,weekly,gross,77513.93
HH000218_I1,HH000218,client_1,bonus,quarterly,gross,6609.57
HH000218_I2,HH000218,client_1,salary,quarterly,gross,20544.27
HH000218_I3,HH000218,client_1,pension_income,monthly,gross,24034.36
HH000219_I1,HH000219,client_1,social_security,quarterly,gross,33815.44
HH000219_I2,HH000219,client_1,business_income,monthly,gross,93919.9
HH000219_I3,HH000219,client_1,bonus,monthly,gross,120069.32
HH000220_I1,HH000220,client_2,bonus,annual,gross,2946.61
HH000220_I2,HH000220,client_1,pension_income,annual,gross,6317.25
HH000220_I3,HH000220,client_2,rental_income,monthly,gross,25463.22
HH000221_I1,HH000221,client_1,social_security,monthly,gross,31101.72
HH000221_I2,HH000221,client_1,pension_income,ad_hoc,gross,47367.1
HH000222_I1,HH000222,client_1,social_security,monthly,gross,9968.79
HH000222_I2,HH000222,client_2,interest_dividends,quarterly,gross,9271.04
HH000222_I3,HH000222,client_2,interest_dividends,weekly,gross,48950.27
HH000223_I1,HH000223,client_1,rental_income,monthly,gross,16893.7
HH000223_I2,HH000223,client_1,bonus,monthly,gross,38729.73
HH000224_I1,HH000224,client_1,bonus,monthly,gross,271421.83
HH000225_I1,HH000225,client_1,rental_income,weekly,gross,8606.89
HH000225_I2,HH000225,client_2,rental_income,monthly,gross,33908.24
HH000226_I1,HH000226,client_2,rental_income,ad_hoc,gross,36783.43
HH000226_I2,HH000226,client_2,bonus,monthly,gross,86279.84
HH000226_I3,HH000226,client_2,salary,monthly,gross,83558.01
HH000227_I1,HH000227,client_1,pension_income,monthly,gross,202520.11
HH000228_I1,HH000228,client_2,bonus,monthly,gross,296005.75
HH000229_I1,HH000229,client_1,interest_dividends,monthly,gross,101248.89
HH000230_I1,HH000230,client_1,business_income,monthly,gross,2754.46
HH000230_I2,HH000230,client_1,rental_income,monthly,gross,6893.63
HH000230_I3,HH000230,client_2,pension_income,monthly,gross,3415.52
HH000230_I4,HH000230,client_1,salary,monthly,gross,8631.3
HH000231_I1,HH000231,client_1,business_income,annual,gross,88782.0
HH000231_I2,HH000231,client_2,rental_income,monthly,gross,144492.37
HH000232_I1,HH000232,client_2,pension_income,monthly,gross,37989.98
HH000232_I2,HH000232,client_1,salary,monthly,gross,25787.89
HH000232_I3,HH000232,client_1,salary,monthly,gross,52525.3
HH000233_I1,HH000233,client_1,pension_income,monthly,gross,147964.44
HH000234_I1,HH000234,client_1,rental_income,monthly,gross,126778.51
HH000235_I1,HH000235,client_1,social_security,weekly,gross,19687.11
HH000235_I2,HH000235,joint,business_income,weekly,gross,16404.37
HH000235_I3,HH000235,client_2,bonus,quarterly,gross,10293.32
HH000235_I4,HH000235,client_1,pension_income,monthly,gross,6300.69
HH000235_I5,HH000235,client_2,pension_income,monthly,gross,0.0
HH000236_I1,HH000236,client_1,rental_income,monthly,gross,33327.15
HH000237_I1,HH000237,client_2,salary,monthly,gross,23026.86
HH000237_I2,HH000237,client_1,bonus,monthly,gross,101703.16
HH000238_I1,HH000238,client_1,social_security,monthly,gross,119480.45
HH000239_I1,HH000239,client_1,rental_income,monthly,gross,79002.02
HH000239_I2,HH000239,client_1,rental_income,monthly,gross,63019.44
HH000239_I3,HH000239,client_2,business_income,monthly,gross,33853.4
HH000239_I4,HH000239,client_1,business_income,annual,gross,21047.66
HH000239_I5,HH000239,client_2,salary,monthly,gross,0.0
HH000239_I6,HH000239,client_2,salary,annual,gross,0.0
HH000240_I1,HH000240,client_1,salary,annual,gross,11956.67
HH000240_I2,HH000240,client_1,social_security,monthly,gross,43382.55
HH000240_I3,HH000240,client_1,business_income,monthly,gross,47573.36
HH000241_I1,HH000241,client_1,salary,monthly,gross,30492.85
HH000241_I2,HH000241,client_1,salary,monthly,gross,103707.15
HH000242_I1,HH000242,client_1,pension_income,monthly,gross,1255.0
HH000242_I2,HH000242,client_1,business_income,monthly,gross,4637.79
HH000243_I1,HH000243,client_1,business_income,monthly,gross,13644.84
HH000243_I2,HH000243,client_1,business_income,ad_hoc,gross,29115.9
HH000243_I3,HH000243,client_1,pension_income,monthly,gross,53486.97
HH000244_I1,HH000244,client_1,rental_income,annual,gross,13859.24
HH000244_I2,HH000244,client_1,interest_dividends,monthly,gross,47247.56
HH000245_I1,HH000245,client_1,salary,monthly,gross,54213.41
HH000245_I2,HH000245,client_1,rental_income,monthly,gross,49578.16
HH000245_I3,HH000245,client_1,rental_income,monthly,gross,23753.17
HH000245_I4,HH000245,client_1,social_security,monthly,gross,19668.59
HH000245_I5,HH000245,client_1,social_security,monthly,gross,0.0
HH000246_I1,HH000246,client_1,social_security,monthly,gross,48746.62
HH000246_I2,HH000246,joint,pension_income,monthly,gross,37268.26
HH000246_I3,HH000246,client_1,social_security,monthly,gross,66221.21
HH000247_I1,HH000247,client_1,rental_income,monthly,gross,49504.26
HH000248_I1,HH000248,client_1,social_security,monthly,gross,145121.94
HH000249_I1,HH000249,client_2,social_security,monthly,gross,9251.15
HH000249_I2,HH000249,client_1,salary,monthly,gross,10616.12
HH000249_I3,HH000249,client_1,bonus,monthly,gross,37331.69
HH000250_I1,HH000250,client_1,pension_income,monthly,gross,1760.29
HH000250_I2,HH000250,client_1,rental_income,monthly,gross,2929.05
HH000250_I3,HH000250,client_1,salary,quarterly,gross,5285.25
HH000251_I1,HH000251,client_1,social_security,quarterly,gross,13127.33
HH000251_I2,HH000251,client_2,business_income,monthly,gross,23060.66
HH000252_I1,HH000252,client_1,interest_dividends,weekly,gross,108251.29
HH000252_I2,HH000252,client_1,bonus,monthly,gross,94287.33
HH000252_I3,HH000252,client_1,business_income,weekly,gross,60268.18
HH000252_I4,HH000252,client_2,rental_income,weekly,gross,0.0
HH000252_I5,HH000252,client_1,pension_income,monthly,gross,0.0
HH000253_I1,HH000253,client_2,rental_income,monthly,gross,28571.52
HH000253_I2,HH000253,client_1,business_income,monthly,gross,39301.89
HH000253_I3,HH000253,client_1,social_security,monthly,gross,92459.92
HH000254_I1,HH000254,client_1,social_security,monthly,gross,21025.4
HH000255_I1,HH000255,joint,salary,monthly,gross,7695.42
HH000255_I2,HH000255,client_1,social_security,monthly,gross,47855.52
HH000256_I1,HH000256,client_1,pension_income,monthly,gross,240540.84
HH000257_I1,HH000257,client_1,pension_income,monthly,gross,21881.33
HH000257_I2,HH000257,client_2,social_security,monthly,gross,14763.7
HH000257_I3,HH000257,joint,interest_dividends,weekly,gross,12290.5
HH000257_I4,HH000257,client_1,social_security,annual,gross,1453.01
HH000258_I1,HH000258,client_1,business_income,monthly,gross,159880.15
HH000259_I1,HH000259,client_1,business_income,annual,gross,46367.67
HH000259_I2,HH000259,client_1,rental_income,ad_hoc,gross,106838.88
HH000260_I1,HH000260,client_2,social_security,monthly,gross,32061.49
HH000261_I1,HH000261,client_1,salary,monthly,gross,169034.3
HH000262_I1,HH000262,client_1,salary,annual,gross,11471.45
HH000262_I2,HH000262,client_1,rental_income,monthly,gross,16662.01
HH000262_I3,HH000262,client_1,business_income,annual,gross,14601.13
HH000263_I1,HH000263,joint,interest_dividends,monthly,gross,1158.71
HH000263_I2,HH000263,client_2,interest_dividends,monthly,gross,1420.48
HH000263_I3,HH000263,client_1,interest_dividends,monthly,gross,994.83
HH000264_I1,HH000264,client_1,interest_dividends,monthly,gross,232923.72
HH000265_I1,HH000265,client_1,bonus,monthly,gross,97778.39
HH000265_I2,HH000265,client_1,social_security,monthly,gross,70789.67
HH000265_I3,HH000265,client_1,business_income,monthly,gross,23001.51
HH000265_I4,HH000265,client_1,pension_income,weekly,gross,74778.67
HH000266_I1,HH000266,client_1,interest_dividends,monthly,gross,72302.47
HH000266_I2,HH000266,client_2,pension_income,annual,gross,119126.91
HH000267_I1,HH000267,client_1,interest_dividends,monthly,gross,30031.32
HH000267_I2,HH000267,client_1,rental_income,ad_hoc,gross,62485.06
HH000268_I1,HH000268,client_1,bonus,monthly,gross,6150.57
HH000268_I2,HH000268,client_2,business_income,monthly,gross,27566.05
HH000268_I3,HH000268,client_1,pension_income,monthly,gross,10810.56
HH000268_I4,HH000268,client_1,bonus,monthly,gross,26167.48
HH000269_I1,HH000269,client_1,bonus,monthly,gross,49087.95
HH000270_I1,HH000270,client_2,bonus,monthly,gross,36684.79
HH000270_I2,HH000270,client_2,rental_income,monthly,gross,63502.97
HH000270_I3,HH000270,client_1,bonus,quarterly,gross,63020.24
HH000271_I1,HH000271,client_1,business_income,monthly,gross,150221.81
HH000272_I1,HH000272,client_1,rental_income,monthly,gross,12290.71
HH000272_I2,HH000272,client_1,rental_income,monthly,gross,116964.53
HH000273_I1,HH000273,client_1,interest_dividends,monthly,gross,1884.72
HH000273_I2,HH000273,client_1,interest_dividends,monthly,gross,4042.43
HH000274_I1,HH000274,client_2,bonus,monthly,gross,78496.19
HH000275_I1,HH000275,client_1,business_income,monthly,gross,52377.18
HH000275_I2,HH000275,client_2,pension_income,monthly,gross,117602.2
HH000276_I1,HH000276,client_2,pension_income,monthly,gross,48564.02
HH000276_I2,HH000276,client_1,business_income,monthly,gross,121776.64
HH000277_I1,HH000277,client_1,bonus,monthly,gross,9388.05
HH000277_I2,HH000277,client_1,interest_dividends,monthly,gross,44200.99
HH000278_I1,HH000278,client_2,bonus,monthly,gross,35601.35
HH000278_I2,HH000278,client_1,interest_dividends,monthly,gross,22920.53
HH000278_I3,HH000278,client_1,bonus,monthly,gross,18408.1
HH000278_I4,HH000278,joint,salary,annual,gross,63651.55
HH000279_I1,HH000279,client_2,business_income,quarterly,gross,72030.01
HH000280_I1,HH000280,client_1,bonus,monthly,gross,1987.15
HH000280_I2,HH000280,client_1,bonus,monthly,gross,3034.23
HH000280_I3,HH000280,client_1,rental_income,annual,gross,2101.73
HH000280_I4,HH000280,client_1,interest_dividends,monthly,gross,202.96
HH000281_I1,HH000281,client_1,pension_income,monthly,gross,2568.95
HH000281_I2,HH000281,client_1,pension_income,monthly,gross,26999.39
HH000282_I1,HH000282,client_2,business_income,quarterly,gross,32048.7
HH000282_I2,HH000282,client_1,bonus,weekly,gross,62432.52
HH000283_I1,HH000283,joint,bonus,monthly,gross,40342.57
HH000283_I2,HH000283,joint,social_security,monthly,gross,73192.96
HH000283_I3,HH000283,joint,rental_income,quarterly,gross,49672.46
HH000283_I4,HH000283,client_2,business_income,monthly,gross,0.0
HH000284_I1,HH000284,joint,interest_dividends,weekly,gross,9273.28
HH000285_I1,HH000285,client_1,business_income,monthly,gross,40222.59
HH000285_I2,HH000285,client_2,interest_dividends,ad_hoc,gross,13086.83
HH000285_I3,HH000285,client_1,pension_income,monthly,gross,95631.98
HH000286_I1,HH000286,client_2,business_income,monthly,gross,4137.34
HH000286_I2,HH000286,client_1,rental_income,monthly,gross,28733.17
HH000287_I1,HH000287,client_1,social_security,quarterly,gross,30263.91
HH000287_I2,HH000287,client_2,social_security,quarterly,gross,40308.24
HH000287_I3,HH000287,client_1,interest_dividends,monthly,gross,60140.77
HH000287_I4,HH000287,client_2,salary,monthly,gross,94712.56
HH000288_I1,HH000288,client_1,social_security,monthly,gross,50109.0
HH000289_I1,HH000289,joint,business_income,monthly,gross,13568.53
HH000290_I1,HH000290,client_1,pension_income,annual,gross,151472.15
HH000290_I2,HH000290,client_2,interest_dividends,weekly,gross,200975.91
HH000291_I1,HH000291,client_2,pension_income,annual,gross,7015.0
HH000291_I2,HH000291,client_1,bonus,annual,gross,3822.67
HH000291_I3,HH000291,client_1,rental_income,weekly,gross,21596.87
HH000292_I1,HH000292,client_1,bonus,monthly,gross,165124.77
HH000293_I1,HH000293,client_2,social_security,monthly,gross,106656.69
HH000294_I1,HH000294,client_1,rental_income,monthly,gross,3087.65
HH000294_I2,HH000294,joint,social_security,quarterly,gross,5358.84
HH000294_I3,HH000294,joint,interest_dividends,monthly,gross,2417.1
HH000294_I4,HH000294,joint,rental_income,monthly,gross,3328.92
HH000295_I1,HH000295,client_1,bonus,weekly,gross,46358.09
HH000295_I2,HH000295,client_2,pension_income,monthly,gross,30366.42
HH000295_I3,HH000295,client_1,interest_dividends,monthly,gross,50254.9
HH000296_I1,HH000296,client_1,business_income,monthly,gross,68037.61
HH000297_I1,HH000297,client_1,salary,annual,gross,17699.23
HH000298_I1,HH000298,client_1,rental_income,monthly,gross,8275.33
HH000298_I2,HH000298,client_2,social_security,monthly,gross,28376.29
