policy_id,household_id,owner,policy_type,monthly_cost,amount_assured,assured_until
HH000657_PP1,HH000657,client_1,ltc,1547.52,1958518.99,2032-10-16
HH000658_PP1,HH000658,client_1,ltc,258.41,779566.61,2042-05-21
HH000660_PP1,HH000660,client_1,disability,335.95,658301.01,2035-07-08
HH000661_PP1,HH000661,client_1,disability,458.27,653006.81,2052-11-28
HH000662_PP1,HH000662,client_1,disability,110.33,153632.52,2049-01-28
HH000663_PP1,HH000663,client_1,ltc,537.32,557636.44,2043-07-05
HH000665_PP1,HH000665,client_1,disability,490.89,499843.06,2033-03-14
HH000666_PP1,HH000666,client_1,disability,542.81,635258.79,2034-10-13
HH000667_PP1,HH000667,client_1,disability,341.22,849548.78,2039-02-15
HH000668_PP1,HH000668,client_1,ltc,239.21,372076.88,2036-04-25
HH000669_PP1,HH000669,client_1,ltc,999.07,1040148.5,2052-09-30
HH000670_PP1,HH000670,client_1,life,370.38,887985.99,2041-06-01
HH000671_PP1,HH000671,client_1,life,356.26,1532621.44,2037-07-20
HH000673_PP1,HH000673,client_1,ltc,144.61,825137.1,2033-12-11
HH000676_PP1,HH000676,client_1,disability,115.36,661214.12,2055-01-09
HH000678_PP1,HH000678,client_1,life,147.6,349136.64,2054-08-26
HH000679_PP1,HH000679,client_1,ltc,25.33,125160.27,2055-05-24
HH000680_PP1,HH000680,client_1,life,201.3,392512.13,2047-08-15
HH000681_PP1,HH000681,client_1,disability,345.94,740522.92,2038-07-14
HH000684_PP1,HH000684,client_1,ltc,413.13,524758.06,2032-10-30
HH000685_PP1,HH000685,client_1,disability,180.19,200874.53,2041-06-18
HH000686_PP1,HH000686,client_1,disability,130.95,222155.2,2034-08-25
HH000688_PP1,HH000688,client_1,disability,248.33,570558.8,2052-12-20
HH000690_PP1,HH000690,client_1,ltc,102.05,203677.5,2055-11-05
HH000693_PP1,HH000693,client_1,life,1133.0,1459912.3,2060-12-02
HH000694_PP1,HH000694,client_1,life,348.5,890891.72,2060-04-14
HH000695_PP1,HH000695,client_1,disability,98.24,356428.75,2037-06-05
HH000696_PP1,HH000696,client_1,life,357.92,380451.68,2041-09-08
HH000698_PP1,HH000698,client_1,ltc,257.77,490187.95,2031-04-26
HH000699_PP1,HH000699,client_1,disability,436.04,437493.81,2060-12-24
HH000700_PP1,HH000700,client_1,life,264.21,278709.57,2042-03-07
HH000702_PP1,HH000702,client_1,disability,704.47,690168.79,2049-04-18
HH000704_PP1,HH000704,client_1,disability,409.13,501554.07,2061-03-21
HH000705_PP1,HH000705,client_1,life,127.06,366613.53,2042-06-12
HH000706_PP1,HH000706,client_1,disability,2015.98,1863273.53,2053-05-24
HH000710_PP1,HH000710,client_1,ltc,903.39,965219.45,2055-09-17
HH000711_PP1,HH000711,client_1,disability,553.31,634913.55,2058-11-30
HH000713_PP1,HH000713,client_1,ltc,436.78,548850.28,2049-08-24
HH000714_PP1,HH000714,client_1,life,623.75,607431.84,2034-03-06
HH000715_PP1,HH000715,client_1,life,266.32,745453.81,2032-03-02
HH000717_PP1,HH000717,client_1,disability,686.12,1214128.63,2036-06-12
HH000718_PP1,HH000718,client_1,life,212.15,634528.58,2038-10-27
HH000720_PP1,HH000720,client_1,life,175.5,727725.45,2044-06-30
HH000722_PP1,HH000722,client_1,life,164.3,354464.45,2032-10-11
HH000724_PP1,HH000724,client_1,life,366.33,916829.83,2052-11-29
HH000725_PP1,HH000725,client_1,ltc,927.74,1810760.52,2041-04-27
HH000727_PP1,HH000727,client_1,life,1108.27,1490933.73,2039-03-12
HH000729_PP1,HH000729,client_1,life,124.09,298225.65,2038-06-17
HH000730_PP1,HH000730,client_1,life,383.01,1467541.0,2051-09-16
HH000731_PP1,HH000731,client_1,disability,433.9,1114025.01,2045-07-28
HH000734_PP1,HH000734,client_1,disability,187.24,405815.88,2034-10-24
HH000735_PP1,HH000735,client_1,ltc,223.62,424162.83,2034-07-07
HH000736_PP1,HH000736,client_1,ltc,100.79,431528.78,2038-01-08
HH000737_PP1,HH000737,client_1,life,39.84,139508.4,2036-10-06
HH000739_PP1,HH000739,client_1,life,166.45,194668.09,2045-03-09
HH000742_PP1,HH000742,client_1,life,623.66,574630.75,2051-11-19
HH000743_PP1,HH000743,client_1,life,285.01,814415.03,2032-01-22
HH000745_PP1,HH000745,client_1,disability,155.53,444908.59,2031-10-03
HH000746_PP1,HH000746,client_1,disability,385.9,539902.5,2037-11-10
HH000747_PP1,HH000747,client_1,life,148.2,142548.68,2036-08-15
HH000751_PP1,HH000751,client_1,life,536.84,767117.05,2051-06-27
HH000753_PP1,HH000753,client_1,ltc,38.68,198834.72,2037-06-29
HH000754_PP1,HH000754,client_1,ltc,920.61,849634.88,2048-11-17
HH000755_PP1,HH000755,client_1,disability,253.05,674058.01,2042-04-20
HH000756_PP1,HH000756,client_1,disability,413.25,859362.74,2058-07-14
HH000757_PP1,HH000757,client_1,life,140.57,367061.82,2049-10-15
HH000758_PP1,HH000758,client_1,ltc,268.57,489426.45,2044-03-09
HH000759_PP1,HH000759,client_1,life,717.43,2127114.48,2039-06-04
HH000760_PP1,HH000760,client_1,disability,254.93,364614.23,2052-10-02
HH000761_PP1,HH000761,client_1,ltc,76.52,215035.82,2060-11-14
HH000762_PP1,HH000762,client_1,ltc,726.06,688541.51,2046-06-07
HH000764_PP1,HH000764,client_1,life,527.59,637942.02,2033-12-08
HH000765_PP1,HH000765,client_1,ltc,22.48,142449.82,2052-06-22
HH000766_PP1,HH000766,client_1,disability,106.02,357119.88,2044-01-17
HH000767_PP1,HH000767,client_1,life,74.73,136433.06,2047-01-05
HH000769_PP1,HH000769,client_1,ltc,209.01,337745.96,2053-11-06
HH000771_PP1,HH000771,client_1,ltc,236.45,497489.01,2059-04-24
HH000773_PP1,HH000773,client_1,ltc,69.26,136005.3,2035-02-24
HH000776_PP1,HH000776,client_1,disability,2174.21,2174621.54,2046-03-08
HH000777_PP1,HH000777,client_1,life,310.08,1014436.71,2051-11-07
HH000780_PP1,HH000780,client_1,disability,198.66,485682.97,2049-04-15
HH000781_PP1,HH000781,client_1,disability,715.04,846936.73,2054-05-13
HH000783_PP1,HH000783,client_1,ltc,207.37,243885.57,2047-08-08
HH000784_PP1,HH000784,client_1,disability,710.54,1553980.14,2039-06-09
HH000789_PP1,HH000789,client_1,ltc,87.74,163865.41,2044-03-03
HH000793_PP1,HH000793,client_1,life,334.97,551425.34,2056-11-21
HH000794_PP1,HH000794,client_1,ltc,224.5,242391.1,2057-07-11
HH000796_PP1,HH000796,client_1,disability,142.44,891815.58,2042-03-21
HH000798_PP1,HH000798,client_1,ltc,1389.6,1470354.66,2053-04-08
HH000800_PP1,HH000800,client_1,life,433.33,417366.77,2046-03-20
HH000802_PP1,HH000802,client_1,life,1643.79,2031182.03,2036-12-23
HH000803_PP1,HH000803,client_1,ltc,560.04,917585.3,2036-01-11
HH000804_PP1,HH000804,client_1,life,101.6,586825.23,2047-09-17
HH000805_PP1,HH000805,client_1,disability,103.65,536261.41,2034-06-29
HH000807_PP1,HH000807,client_1,life,361.39,346755.23,2032-12-03
HH000808_PP1,HH000808,client_1,ltc,1736.99,1705996.7,2034-05-07
HH000809_PP1,HH000809,client_1,ltc,209.27,208576.76,2041-01-19
HH000811_PP1,HH000811,client_1,life,130.43,748992.31,2046-03-04
HH000812_PP1,HH000812,client_1,ltc,418.54,1005771.9,2032-06-20
HH000815_PP1,HH000815,client_1,ltc,434.83,1127767.51,2037-07-20
HH000817_PP1,HH000817,client_1,ltc,219.35,243389.53,2045-01-05
HH000822_PP1,HH000822,client_1,ltc,476.02,739714.73,2042-04-03
HH000826_PP1,HH000826,client_1,ltc,118.45,146790.79,2050-12-24
HH000829_PP1,HH000829,client_1,ltc,315.53,1933373.17,2058-12-11
HH000830_PP1,HH000830,client_1,life,727.63,2475764.29,2045-05-09
HH000833_PP1,HH000833,client_1,ltc,635.46,803798.82,2042-03-03
HH000834_PP1,HH000834,client_1,disability,67.07,138293.0,2033-10-13
HH000836_PP1,HH000836,client_1,life,197.68,186513.54,2059-07-02
HH000838_PP1,HH000838,client_1,disability,101.61,340893.49,2054-11-09
HH000839_PP1,HH000839,client_1,life,35.27,102204.42,2054-03-19
HH000843_PP1,HH000843,client_1,ltc,827.66,841974.93,2052-12-24
HH000844_PP1,HH000844,client_1,life,1503.89,1638209.91,2045-03-06
HH000845_PP1,HH000845,client_1,ltc,661.05,2827252.98,2059-11-08
HH000847_PP1,HH000847,client_1,disability,317.7,330629.94,2043-07-15
HH000848_PP1,HH000848,client_1,disability,42.03,172019.48,2041-07-18
HH000850_PP1,HH000850,client_1,disability,317.36,326199.58,2043-06-08
HH000851_PP1,HH000851,client_1,disability,141.03,741889.26,2049-06-02
HH000855_PP1,HH000855,client_1,disability,500.32,634955.2,2041-09-24
HH000856_PP1,HH000856,client_1,ltc,762.85,744313.6,2049-01-10
HH000859_PP1,HH000859,client_1,life,490.42,692555.39,2051-02-23
HH000861_PP1,HH000861,client_1,disability,531.66,1376635.33,2050-02-07
HH000862_PP1,HH000862,client_1,ltc,126.69,277210.61,2046-07-19
HH000863_PP1,HH000863,client_1,ltc,110.42,523311.08,2050-04-22
HH000864_PP1,HH000864,client_1,ltc,195.58,343572.11,2032-08-31
HH000866_PP1,HH000866,client_1,disability,105.91,578110.64,2051-06-27
HH000868_PP1,HH000868,client_1,life,313.01,530276.43,2033-08-11
HH000869_PP1,HH000869,client_1,life,662.54,868330.81,2037-06-12
HH000870_PP1,HH000870,client_1,life,515.98,724504.4,2058-04-05
HH000871_PP1,HH000871,client_1,disability,1521.56,1674662.45,2042-04-12
HH000873_PP1,HH000873,client_1,ltc,280.52,1561916.54,2060-02-05
HH000875_PP1,HH000875,client_1,ltc,86.85,185397.17,2049-12-27
HH000878_PP1,HH000878,client_1,ltc,182.84,214700.87,2049-08-06
HH000881_PP1,HH000881,client_1,disability,95.17,205298.12,2039-05-23
HH000883_PP1,HH000883,client_1,life,271.89,494506.8,2042-03-12
HH000885_PP1,HH000885,client_1,disability,54.55,329805.38,2060-05-02
HH000887_PP1,HH000887,client_1,ltc,315.86,531138.33,2050-04-05
HH000889_PP1,HH000889,client_1,life,197.52,506522.4,2043-07-08
HH000890_PP1,HH000890,client_1,ltc,83.89,148026.26,2034-04-08
HH000892_PP1,HH000892,client_1,disability,220.77,251170.82,2034-06-04
HH000895_PP1,HH000895,client_1,ltc,658.0,2455240.25,2041-12-30
HH000897_PP1,HH000897,client_1,disability,97.86,206088.39,2057-09-17
HH000898_PP1,HH000898,client_1,life,98.98,425227.02,2055-01-24
HH000899_PP1,HH000899,client_1,life,551.82,605304.68,2061-02-25
HH000900_PP1,HH000900,client_1,disability,202.54,397756.63,2058-06-14
HH000902_PP1,HH000902,client_1,life,435.06,456461.81,2033-10-06
HH000903_PP1,HH000903,client_1,life,1066.29,2173689.18,2051-05-05
HH000904_PP1,HH000904,client_1,life,204.46,668958.41,2033-06-19
HH000908_PP1,HH000908,client_1,life,545.9,771348.57,2042-02-21
HH000909_PP1,HH000909,client_1,disability,245.96,525282.83,2032-02-15
HH000910_PP1,HH000910,client_1,ltc,105.41,351412.85,2033-02-02
HH000916_PP1,HH000916,client_1,disability,110.4,185242.7,2058-02-07
HH000919_PP1,HH000919,client_1,ltc,288.01,319533.15,2032-09-15
HH000921_PP1,HH000921,client_1,disability,545.19,499720.97,2060-06-22
HH000923_PP1,HH000923,client_1,life,498.4,789313.91,2055-06-06
HH000925_PP1,HH000925,client_1,ltc,521.6,1145300.72,2059-12-28
HH000927_PP1,HH000927,client_1,ltc,311.2,1435737.64,2054-08-23
HH000928_PP1,HH000928,client_1,life,33.09,100596.44,2045-05-03
HH000929_PP1,HH000929,client_1,life,709.14,731098.98,2045-03-27
HH000930_PP1,HH000930,client_1,life,686.21,841283.3,2049-10-23
HH000931_PP1,HH000931,client_1,ltc,1402.14,1298081.33,2055-05-27
HH000932_PP1,HH000932,client_1,ltc,676.87,945075.8,2043-10-03
HH000933_PP1,HH000933,client_1,disability,219.07,265755.71,2043-03-30
HH000937_PP1,HH000937,client_1,ltc,1065.41,1254165.12,2041-10-23
HH000938_PP1,HH000938,client_1,life,647.74,779740.63,2036-10-22
HH000940_PP1,HH000940,client_1,ltc,213.64,331203.18,2046-08-13
HH000942_PP1,HH000942,client_1,disability,948.41,1007507.98,2046-06-24
HH000943_PP1,HH000943,client_1,ltc,482.69,794387.06,2057-02-21
HH000944_PP1,HH000944,client_1,ltc,636.88,1447567.97,2035-11-15
HH000945_PP1,HH000945,client_1,life,490.27,1101172.77,2034-12-19
HH000950_PP1,HH000950,client_1,disability,250.12,485586.01,2033-06-26
HH000952_PP1,HH000952,client_1,life,1076.3,2057588.13,2032-03-24
HH000953_PP1,HH000953,client_1,ltc,101.01,257822.16,2051-05-13
HH000954_PP1,HH000954,client_1,ltc,1290.01,1285291.45,2055-10-06
HH000955_PP1,HH000955,client_1,life,96.32,246001.26,2048-05-19
HH000958_PP1,HH000958,client_1,disability,124.06,705789.31,2047-08-07
HH000961_PP1,HH000961,client_1,life,94.7,92346.33,2059-07-05
HH000965_PP1,HH000965,client_1,ltc,102.11,275179.09,2057-07-04
HH000966_PP1,HH000966,client_1,life,263.11,267969.43,2038-08-10
HH000967_PP1,HH000967,client_1,disability,807.55,3555299.57,2047-02-15
HH000970_PP1,HH000970,client_1,disability,118.88,114838.17,2037-12-24
HH000971_PP1,HH000971,client_1,disability,206.26,219182.25,2053-05-20
HH000973_PP1,HH000973,client_1,ltc,983.15,1087650.3,2056-09-20
HH000974_PP1,HH000974,client_1,disability,39.31,236669.83,2042-04-23
HH000975_PP1,HH000975,client_1,disability,618.07,769366.2,2039-11-15
HH000976_PP1,HH000976,client_1,life,427.73,456201.88,2036-09-12
HH000977_PP1,HH000977,client_1,ltc,2967.52,2757833.45,2038-02-03
HH000983_PP1,HH000983,client_1,ltc,186.57,253400.58,2051-10-30
HH000985_PP1,HH000985,client_1,ltc,491.38,704408.73,2060-12-25
HH000987_PP1,HH000987,client_1,disability,200.5,326004.45,2050-08-18
HH000990_PP1,HH000990,client_1,ltc,134.48,255148.32,2044-05-03
HH000992_PP1,HH000992,client_1,life,303.2,638610.63,2058-12-14
HH000993_PP1,HH000993,client_1,life,131.47,199058.11,2039-04-03
HH000995_PP1,HH000995,client_1,life,283.45,303831.31,2051-07-25
HH000996_PP1,HH000996,client_1,life,126.05,164497.87,2039-08-08
HH000997_PP1,HH000997,client_1,life,298.25,710814.62,2032-10-16
HH000998_PP1,HH000998,client_1,life,94.58,161172.29,2032-02-01
HH001001_PP1,HH001001,client_1,life,83.77,122367.17,2052-10-27
HH001003_PP1,HH001003,client_1,life,482.15,475372.69,2033-04-28
HH001004_PP1,HH001004,client_1,life,246.03,1139256.5,2040-11-28
HH001005_PP1,HH001005,client_1,life,150.53,354678.17,2058-01-14
HH001008_PP1,HH001008,client_1,ltc,94.08,203965.68,2040-06-13
HH001009_PP1,HH001009,client_1,life,860.72,805869.23,2048-04-16
HH001010_PP1,HH001010,client_1,life,122.1,310347.8,2052-01-30
HH001011_PP1,HH001011,client_1,life,190.8,293724.88,2045-09-16
HH001014_PP1,HH001014,client_1,disability,352.23,1573501.85,2038-09-08
HH001016_PP1,HH001016,client_1,disability,599.99,597957.01,2061-02-05
HH001017_PP1,HH001017,client_1,life,448.57,437603.53,2039-02-27
HH001018_PP1,HH001018,client_1,ltc,659.49,651809.42,2061-01-16
HH001020_PP1,HH001020,client_1,ltc,180.9,429377.3,2051-12-26
HH001021_PP1,HH001021,client_1,life,77.48,232199.65,2046-10-17
HH001022_PP1,HH001022,client_1,disability,243.68,716375.43,2045-11-29
HH001023_PP1,HH001023,client_1,life,380.58,851962.85,2056-09-14
HH001027_PP1,HH001027,client_1,ltc,151.68,593490.28,2033-11-30
HH001028_PP1,HH001028,client_1,life,382.34,999589.13,2035-01-10
HH001031_PP1,HH001031,client_1,disability,207.16,209531.31,2060-11-13
HH001033_PP1,HH001033,client_1,ltc,1807.25,3478193.17,2038-07-03
HH001036_PP1,HH001036,client_1,life,1380.52,2452004.54,2037-12-31
HH001037_PP1,HH001037,client_1,life,291.56,457795.25,2051-12-29
HH001042_PP1,HH001042,client_1,disability,1134.98,1610726.06,2032-08-07
HH001045_PP1,HH001045,client_1,disability,376.57,433539.04,2055-07-05
HH001046_PP1,HH001046,client_1,ltc,168.79,538810.98,2035-02-28
HH001048_PP1,HH001048,client_1,ltc,674.99,713456.68,2037-03-24
HH001050_PP1,HH001050,client_1,life,59.3,181494.52,2061-03-05
HH001051_PP1,HH001051,client_1,life,302.55,337880.31,2047-08-18
HH001053_PP1,HH001053,client_1,life,818.75,797012.53,2059-12-18
HH001054_PP1,HH001054,client_1,ltc,94.5,597533.52,2057-03-09
HH001055_PP1,HH001055,client_1,ltc,159.34,632842.51,2032-03-31
HH001057_PP1,HH001057,client_1,disability,169.11,187565.8,2037-12-10
HH001059_PP1,HH001059,client_1,life,635.75,788999.42,2037-06-20
HH001062_PP1,HH001062,client_1,disability,218.52,441702.24,2049-08-07
HH001063_PP1,HH001063,client_1,ltc,984.67,1603468.3,2053-07-07
HH001064_PP1,HH001064,client_1,life,1074.31,1087714.52,2034-11-12
HH001066_PP1,HH001066,client_1,ltc,124.84,188798.41,2054-10-03
HH001067_PP1,HH001067,client_1,life,355.63,429531.49,2044-11-30
HH001068_PP1,HH001068,client_1,disability,40.95,50000.0,2059-06-29
HH001069_PP1,HH001069,client_1,disability,202.35,290844.37,2037-10-18
HH001071_PP1,HH001071,client_1,disability,167.75,331637.94,2036-01-17
HH001072_PP1,HH001072,client_1,ltc,1284.8,1453301.4,2051-02-10
HH001073_PP1,HH001073,client_1,ltc,78.06,309131.45,2049-09-10
HH001074_PP1,HH001074,client_1,disability,603.52,749847.01,2054-11-12
HH001076_PP1,HH001076,client_1,disability,1619.08,2867936.56,2046-08-17
HH001078_PP1,HH001078,client_1,ltc,294.39,386408.97,2055-08-09
HH001079_PP1,HH001079,client_1,disability,637.9,677455.14,2039-06-09
HH001080_PP1,HH001080,client_1,ltc,980.36,1847386.71,2042-04-09
HH001081_PP1,HH001081,client_1,life,126.0,466436.68,2031-05-17
HH001082_PP1,HH001082,client_1,life,1087.96,1886079.21,2040-05-14
HH001084_PP1,HH001084,client_1,ltc,355.52,634001.65,2043-06-17
HH001085_PP1,HH001085,client_1,life,113.01,504598.97,2035-04-13
HH001086_PP1,HH001086,client_1,disability,1015.08,2577240.71,2037-03-07
HH001094_PP1,HH001094,client_1,life,455.42,448000.08,2046-05-05
HH001095_PP1,HH001095,client_1,life,150.07,568494.9,2057-02-11
HH001096_PP1,HH001096,client_1,ltc,195.47,313297.12,2043-03-06
HH001097_PP1,HH001097,client_1,disability,89.6,143474.82,2050-11-13
HH001098_PP1,HH001098,client_1,disability,446.59,954652.34,2039-06-09
HH001099_PP1,HH001099,client_1,disability,428.85,654471.82,2048-10-25
HH001100_PP1,HH001100,client_1,disability,518.87,771255.88,2056-07-25
HH001101_PP1,HH001101,client_1,life,151.19,508583.03,2053-08-01
HH001104_PP1,HH001104,client_1,life,1046.61,976776.93,2036-06-19
HH001107_PP1,HH001107,client_1,ltc,507.72,531630.42,2037-11-30
HH001108_PP1,HH001108,client_1,disability,531.67,1007928.77,2041-10-21
HH001109_PP1,HH001109,client_1,life,400.11,830544.47,2047-03-20
HH001110_PP1,HH001110,client_1,ltc,297.78,473266.9,2039-04-06
HH001111_PP1,HH001111,client_1,disability,629.58,1018145.3,2041-12-03
HH001113_PP1,HH001113,client_1,ltc,581.2,571126.45,2053-05-21
HH001114_PP1,HH001114,client_1,life,143.8,248542.86,2046-07-18
HH001118_PP1,HH001118,client_1,ltc,523.21,646114.79,2051-06-05
HH001120_PP1,HH001120,client_1,life,586.64,667632.95,2035-11-25
HH001125_PP1,HH001125,client_1,ltc,664.8,610119.82,2043-09-22
HH001126_PP1,HH001126,client_1,ltc,234.21,668434.06,2032-01-03
HH001135_PP1,HH001135,client_1,disability,136.64,730879.36,2053-06-17
HH001137_PP1,HH001137,client_1,disability,165.24,295088.6,2045-06-23
HH001138_PP1,HH001138,client_1,disability,167.3,183791.4,2059-03-14
HH001139_PP1,HH001139,client_1,disability,869.95,844674.13,2058-09-21
HH001140_PP1,HH001140,client_1,ltc,1106.12,1084836.34,2031-12-27
HH001142_PP1,HH001142,client_1,disability,257.68,490516.75,2038-11-16
HH001143_PP1,HH001143,client_1,disability,439.7,452516.29,2031-09-09
HH001144_PP1,HH001144,client_1,life,532.44,944750.68,2051-06-11
HH001145_PP1,HH001145,client_1,disability,87.21,408266.21,2046-07-17
HH001146_PP1,HH001146,client_1,life,1362.54,1682648.7,2047-12-02
HH001150_PP1,HH001150,client_1,ltc,1923.38,1778123.28,2060-12-23
HH001151_PP1,HH001151,client_1,disability,582.58,664795.36,2051-05-07
HH001152_PP1,HH001152,client_1,disability,182.72,282486.36,2039-08-17
HH001154_PP1,HH001154,client_1,disability,1867.13,2030998.26,2047-10-11
HH001156_PP1,HH001156,client_1,disability,1557.97,1572486.76,2041-05-10
HH001157_PP1,HH001157,client_1,disability,2619.27,2933797.58,2052-09-21
HH001160_PP1,HH001160,client_1,ltc,241.64,926530.33,2035-12-27
HH001161_PP1,HH001161,client_1,life,202.9,324033.99,2042-10-16
HH001162_PP1,HH001162,client_1,life,514.45,509476.12,2055-06-13
HH001165_PP1,HH001165,client_1,disability,414.76,564081.67,2039-12-07
HH001166_PP1,HH001166,client_1,life,153.39,900180.1,2058-09-11
HH001167_PP1,HH001167,client_1,life,114.86,370913.33,2052-06-01
HH001168_PP1,HH001168,client_1,disability,167.81,400285.47,2038-04-16
HH001169_PP1,HH001169,client_1,life,81.1,270098.22,2039-05-06
HH001171_PP1,HH001171,client_1,life,241.09,699710.37,2051-05-08
HH001173_PP1,HH001173,client_1,life,414.76,748022.27,2033-11-21
HH001180_PP1,HH001180,client_1,life,424.84,410843.62,2059-03-21
HH001182_PP1,HH001182,client_1,disability,223.56,217830.52,2048-01-04
HH001186_PP1,HH001186,client_1,life,28.45,186569.58,2045-11-11
HH001189_PP1,HH001189,client_1,ltc,301.82,504704.6,2035-04-19
HH001190_PP1,HH001190,client_1,ltc,494.84,735514.55,2036-02-13
HH001192_PP1,HH001192,client_1,disability,95.99,245223.67,2035-12-16
HH001194_PP1,HH001194,client_1,life,746.46,764647.82,2033-12-23
HH001195_PP1,HH001195,client_1,life,690.21,2731928.78,2049-09-03
HH001196_PP1,HH001196,client_1,ltc,317.96,295555.5,2051-06-28
HH001197_PP1,HH001197,client_1,life,805.48,906809.1,2031-12-02
HH001198_PP1,HH001198,client_1,ltc,1169.73,1275078.71,2053-11-24
HH001200_PP1,HH001200,client_1,life,251.34,238437.85,2032-01-02
HH001201_PP1,HH001201,client_1,life,220.39,248054.39,2034-07-12
HH001202_PP1,HH001202,client_1,life,724.32,761286.88,2038-10-27
HH001204_PP1,HH001204,client_1,ltc,2185.22,2442931.05,2054-07-30
HH001205_PP1,HH001205,client_1,ltc,245.07,285399.17,2053-05-29
