asset_id,household_id,owner,asset_type,subtype,provider_type,value,is_joint
HH000075_A2,HH000075,client_2,retirement,401k_ira,brokerage,5526322.44,False
HH000075_A3,HH000075,joint,cash,bank,bank,996565.43,True
HH000075_A4,HH000075,client_1,alternatives,private_markets,retirement_platform,2274779.59,False
HH000075_A5,HH000075,client_1,property,primary_residence,bank,6445125.35,False
HH000076_A1,HH000076,client_2,brokerage,taxable,brokerage,201572.33,False
HH000076_A2,HH000076,client_2,retirement,401k_ira,advisor_platform,99545.52,False
HH000076_A3,HH000076,client_1,cash,bank,bank,28896.93,False
HH000076_A4,HH000076,client_2,alternatives,private_markets,brokerage,2802.15,False
HH000076_A5,HH000076,joint,property,primary_residence,retirement_platform,249771.37,True
HH000077_A1,HH000077,joint,brokerage,taxable,bank,1247019.35,True
HH000077_A2,HH000077,client_1,retirement,401k_ira,brokerage,497660.14,False
HH000077_A3,HH000077,client_2,cash,bank,advisor_platform,184323.05,False
HH000077_A4,HH000077,client_2,alternatives,private_markets,bank,49784.01,False
HH000077_A5,HH000077,client_1,property,primary_residence,advisor_platform,644772.5,False
HH000078_A1,HH000078,client_1,brokerage,taxable,insurance,553014.16,False
HH000078_A2,HH000078,client_1,retirement,401k_ira,insurance,249039.99,False
HH000078_A3,HH000078,client_2,cash,bank,insurance,185410.84,False
HH000078_A4,HH000078,client_2,alternatives,private_markets,advisor_platform,48673.92,False
HH000078_A5,HH000078,client_2,property,primary_residence,bank,407362.81,False
HH000079_A1,HH000079,client_2,brokerage,taxable,brokerage,896992.77,False
HH000079_A2,HH000079,client_1,retirement,401k_ira,brokerage,257722.06,False
HH000079_A3,HH000079,client_1,cash,bank,advisor_platform,75175.38,False
HH000079_A4,HH000079,client_1,alternatives,private_markets,insurance,11982.48,False
HH000079_A5,HH000079,joint,property,primary_residence,retirement_platform,619120.65,True
HH000080_A1,HH000080,joint,brokerage,taxable,advisor_platform,394484.41,True
HH000080_A2,HH000080,client_1,retirement,401k_ira,brokerage,212200.1,False
HH000080_A3,HH000080,joint,cash,bank,advisor_platform,105114.83,True
HH000080_A4,HH000080,client_1,alternatives,private_markets,brokerage,6384.15,False
HH000080_A5,HH000080,joint,property,primary_residence,bank,683544.29,True
HH000081_A1,HH000081,joint,brokerage,taxable,advisor_platform,364222.39,True
HH000081_A2,HH000081,client_1,retirement,401k_ira,brokerage,129587.58,False
HH000081_A3,HH000081,joint,cash,bank,brokerage,55463.31,True
HH000081_A4,HH000081,client_1,alternatives,private_markets,bank,1165.26,False
HH000081_A5,HH000081,client_2,property,primary_residence,bank,499500.59,False
HH000082_A1,HH000082,joint,brokerage,taxable,insurance,868969.75,True
HH000082_A2,HH000082,client_1,retirement,401k_ira,insurance,527254.81,False
HH000082_A3,HH000082,joint,cash,bank,bank,94991.66,True
HH000082_A4,HH000082,client_1,alternatives,private_markets,brokerage,72925.94,False
HH000082_A5,HH000082,client_1,property,primary_residence,bank,1354697.27,False
HH000083_A1,HH000083,client_1,brokerage,taxable,brokerage,603759.7,False
HH000083_A2,HH000083,client_1,retirement,401k_ira,advisor_platform,285735.01,False
HH000083_A3,HH000083,client_1,cash,bank,insurance,187375.31,False
HH000083_A4,HH000083,client_1,alternatives,private_markets,bank,51485.9,False
HH000083_A5,HH000083,client_1,property,primary_residence,retirement_platform,486393.6,False
HH000084_A1,HH000084,client_1,brokerage,taxable,brokerage,2292043.9,False
HH000084_A2,HH000084,client_1,retirement,401k_ira,advisor_platform,609924.35,False
HH000084_A3,HH000084,client_1,cash,bank,retirement_platform,311024.08,False
HH000084_A4,HH000084,client_1,alternatives,private_markets,brokerage,300043.21,False
HH000084_A5,HH000084,client_1,property,primary_residence,brokerage,875161.73,False
HH000085_A1,HH000085,joint,brokerage,taxable,bank,225595.0,True
HH000085_A2,HH000085,client_2,retirement,401k_ira,advisor_platform,151538.85,False
HH000085_A3,HH000085,client_1,cash,bank,insurance,57917.79,False
HH000085_A4,HH000085,client_1,alternatives,private_markets,retirement_platform,1500.39,False
HH000085_A5,HH000085,joint,property,primary_residence,advisor_platform,350000.0,True
HH000086_A1,HH000086,joint,brokerage,taxable,brokerage,1513902.49,True
HH000086_A2,HH000086,client_1,retirement,401k_ira,advisor_platform,803092.02,False
HH000086_A3,HH000086,client_2,cash,bank,advisor_platform,336115.82,False
HH000086_A4,HH000086,client_1,alternatives,private_markets,brokerage,387972.22,False
HH000086_A5,HH000086,joint,property,primary_residence,brokerage,1864031.97,True
HH000087_A1,HH000087,joint,brokerage,taxable,insurance,1534184.03,True
HH000087_A2,HH000087,client_1,retirement,401k_ira,brokerage,333737.21,False
HH000087_A3,HH000087,client_2,cash,bank,insurance,114001.34,False
HH000087_A4,HH000087,client_1,alternatives,private_markets,advisor_platform,338254.76,False
HH000087_A5,HH000087,client_2,property,primary_residence,retirement_platform,1570604.36,False
HH000088_A1,HH000088,client_1,brokerage,taxable,retirement_platform,271589.31,False
HH000088_A2,HH000088,client_1,retirement,401k_ira,insurance,186792.65,False
HH000088_A3,HH000088,client_1,cash,bank,insurance,70432.81,False
HH000088_A4,HH000088,client_1,alternatives,private_markets,advisor_platform,13941.19,False
HH000088_A5,HH000088,client_1,property,primary_residence,brokerage,382065.12,False
HH000089_A1,HH000089,joint,brokerage,taxable,brokerage,359090.49,True
HH000089_A2,HH000089,client_1,retirement,401k_ira,bank,202899.51,False
HH000089_A3,HH000089,joint,cash,bank,brokerage,89081.32,True
HH000089_A4,HH000089,client_1,alternatives,private_markets,advisor_platform,9654.36,False
HH000089_A5,HH000089,client_1,property,primary_residence,advisor_platform,306331.22,False
HH000090_A1,HH000090,joint,brokerage,taxable,retirement_platform,512341.18,True
HH000090_A2,HH000090,client_1,retirement,401k_ira,insurance,295108.54,False
HH000090_A3,HH000090,client_1,cash,bank,bank,82253.7,False
HH000090_A4,HH000090,client_1,alternatives,private_markets,brokerage,35759.72,False
HH000090_A5,HH000090,client_1,property,primary_residence,brokerage,477720.31,False
HH000091_A1,HH000091,joint,brokerage,taxable,advisor_platform,141910.0,True
HH000091_A2,HH000091,client_1,retirement,401k_ira,bank,80914.6,False
HH000091_A3,HH000091,client_1,cash,bank,insurance,46890.74,False
HH000091_A4,HH000091,joint,property,primary_residence,insurance,300000.0,True
HH000092_A1,HH000092,client_1,brokerage,taxable,retirement_platform,157841.62,False
HH000092_A2,HH000092,client_1,retirement,401k_ira,insurance,50682.72,False
HH000092_A3,HH000092,client_1,cash,bank,bank,39712.29,False
HH000092_A4,HH000092,client_2,alternatives,private_markets,insurance,6255.54,False
HH000092_A5,HH000092,client_1,property,primary_residence,insurance,141314.97,False
HH000093_A1,HH000093,client_1,brokerage,taxable,bank,268783.99,False
HH000093_A2,HH000093,client_2,retirement,401k_ira,insurance,91118.22,False
HH000093_A3,HH000093,client_1,cash,bank,advisor_platform,46729.29,False
HH000093_A4,HH000093,client_1,alternatives,private_markets,bank,9246.1,False
HH000093_A5,HH000093,client_1,property,primary_residence,brokerage,350000.0,False
HH000094_A1,HH000094,joint,brokerage,taxable,brokerage,711982.25,True
HH000094_A2,HH000094,client_1,retirement,401k_ira,brokerage,275726.85,False
HH000094_A3,HH000094,joint,cash,bank,advisor_platform,87057.55,True
HH000094_A4,HH000094,client_1,alternatives,private_markets,retirement_platform,39778.63,False
HH000094_A5,HH000094,client_1,property,primary_residence,retirement_platform,1136297.99,False
HH000095_A1,HH000095,joint,brokerage,taxable,advisor_platform,1243214.16,True
HH000095_A2,HH000095,client_1,retirement,401k_ira,advisor_platform,437168.88,False
HH000095_A3,HH000095,client_1,cash,bank,brokerage,105115.76,False
HH000095_A4,HH000095,client_1,alternatives,private_markets,insurance,60361.53,False
HH000095_A5,HH000095,client_1,property,primary_residence,advisor_platform,1345209.4,False
HH000096_A1,HH000096,joint,brokerage,taxable,advisor_platform,873031.67,True
HH000096_A2,HH000096,client_1,retirement,401k_ira,brokerage,807801.85,False
HH000096_A3,HH000096,client_1,cash,bank,bank,175667.86,False
HH000096_A4,HH000096,client_1,alternatives,private_markets,bank,53083.7,False
HH000096_A5,HH000096,joint,property,primary_residence,bank,783770.56,True
HH000097_A1,HH000097,client_2,brokerage,taxable,insurance,289144.24,False
HH000097_A2,HH000097,client_1,retirement,401k_ira,insurance,123250.77,False
HH000097_A3,HH000097,joint,cash,bank,bank,94000.06,True
HH000097_A4,HH000097,client_1,alternatives,private_markets,advisor_platform,18492.81,False
HH000097_A5,HH000097,joint,property,primary_residence,brokerage,206315.91,True
HH000098_A1,HH000098,joint,brokerage,taxable,brokerage,666471.6,True
HH000098_A2,HH000098,client_1,retirement,401k_ira,brokerage,235703.01,False
HH000098_A3,HH000098,client_1,cash,bank,retirement_platform,75647.14,False
HH000098_A4,HH000098,client_1,alternatives,private_markets,retirement_platform,35593.66,False
HH000098_A5,HH000098,joint,property,primary_residence,bank,622284.04,True
HH000099_A1,HH000099,joint,brokerage,taxable,retirement_platform,738359.21,True
HH000099_A2,HH000099,client_2,retirement,401k_ira,advisor_platform,302817.9,False
HH000099_A3,HH000099,joint,cash,bank,bank,169533.8,True
HH000099_A4,HH000099,client_1,alternatives,private_markets,bank,39169.57,False
HH000099_A5,HH000099,client_1,property,primary_residence,retirement_platform,1077096.68,False
HH000100_A1,HH000100,client_1,brokerage,taxable,retirement_platform,414632.19,False
HH000100_A2,HH000100,client_1,retirement,401k_ira,bank,215974.78,False
HH000100_A3,HH000100,client_2,cash,bank,insurance,140260.32,False
HH000100_A4,HH000100,client_1,alternatives,private_markets,advisor_platform,20430.9,False
HH000100_A5,HH000100,client_1,property,primary_residence,retirement_platform,429853.8,False
HH000101_A1,HH000101,client_1,brokerage,taxable,advisor_platform,607834.86,False
HH000101_A2,HH000101,client_2,retirement,401k_ira,insurance,306220.36,False
HH000101_A3,HH000101,client_1,cash,bank,insurance,106679.33,False
HH000101_A4,HH000101,joint,property,primary_residence,advisor_platform,409453.32,True
HH000102_A1,HH000102,client_1,brokerage,taxable,advisor_platform,1329820.2,False
HH000102_A2,HH000102,client_1,retirement,401k_ira,brokerage,418478.12,False
HH000102_A3,HH000102,client_1,cash,bank,brokerage,223672.28,False
HH000102_A4,HH000102,client_1,alternatives,private_markets,insurance,269969.2,False
HH000102_A5,HH000102,client_1,property,primary_residence,advisor_platform,1973944.52,False
HH000103_A1,HH000103,client_1,brokerage,taxable,advisor_platform,130283.09,False
HH000103_A2,HH000103,client_1,retirement,401k_ira,retirement_platform,141049.05,False
HH000103_A3,HH000103,client_1,cash,bank,brokerage,31401.45,False
HH000103_A4,HH000103,client_1,alternatives,private_markets,bank,2683.19,False
HH000103_A5,HH000103,client_1,property,primary_residence,advisor_platform,256528.96,False
HH000104_A1,HH000104,joint,brokerage,taxable,bank,170618.19,True
HH000104_A2,HH000104,client_1,retirement,401k_ira,bank,97976.25,False
HH000104_A3,HH000104,client_1,cash,bank,retirement_platform,57993.07,False
HH000104_A4,HH000104,client_1,property,primary_residence,advisor_platform,300000.0,False
HH000105_A1,HH000105,joint,brokerage,taxable,brokerage,339619.17,True
HH000105_A2,HH000105,client_1,retirement,401k_ira,bank,279989.95,False
HH000105_A3,HH000105,client_1,cash,bank,retirement_platform,123894.62,False
HH000105_A4,HH000105,client_1,alternatives,private_markets,brokerage,10971.45,False
HH000105_A5,HH000105,client_1,property,primary_residence,brokerage,532875.83,False
HH000106_A1,HH000106,joint,brokerage,taxable,advisor_platform,895494.8,True
HH000106_A2,HH000106,client_2,retirement,401k_ira,insurance,479046.16,False
HH000106_A3,HH000106,client_1,cash,bank,brokerage,172156.15,False
HH000106_A4,HH000106,client_1,alternatives,private_markets,retirement_platform,43227.57,False
HH000106_A5,HH000106,client_1,property,primary_residence,insurance,404088.41,False
HH000107_A1,HH000107,client_1,brokerage,taxable,insurance,630190.99,False
HH000107_A2,HH000107,client_1,retirement,401k_ira,insurance,183697.63,False
HH000107_A3,HH000107,client_1,cash,bank,advisor_platform,110153.87,False
HH000107_A4,HH000107,client_2,alternatives,private_markets,retirement_platform,43948.82,False
HH000107_A5,HH000107,client_2,property,primary_residence,bank,389286.9,False
HH000108_A1,HH000108,joint,brokerage,taxable,retirement_platform,3367449.7,True
HH000108_A2,HH000108,client_1,retirement,401k_ira,brokerage,823618.67,False
HH000108_A3,HH000108,joint,cash,bank,bank,359415.72,True
HH000108_A4,HH000108,client_1,alternatives,private_markets,retirement_platform,299389.92,False
HH000108_A5,HH000108,client_1,property,primary_residence,retirement_platform,2811972.74,False
HH000109_A1,HH000109,joint,brokerage,taxable,advisor_platform,406385.76,True
HH000109_A2,HH000109,client_1,retirement,401k_ira,bank,268968.42,False
HH000109_A3,HH000109,joint,cash,bank,retirement_platform,49219.52,True
HH000109_A4,HH000109,client_2,alternatives,private_markets,brokerage,4339.27,False
HH000109_A5,HH000109,client_1,property,primary_residence,insurance,571426.51,False
HH000110_A1,HH000110,joint,brokerage,taxable,bank,786325.82,True
HH000110_A2,HH000110,client_2,retirement,401k_ira,retirement_platform,247646.4,False
HH000110_A3,HH000110,client_2,cash,bank,insurance,222658.55,False
HH000110_A4,HH000110,client_1,alternatives,private_markets,insurance,62859.47,False
HH000110_A5,HH000110,client_1,property,primary_residence,bank,382935.76,False
HH000111_A1,HH000111,client_1,brokerage,taxable,bank,281675.28,False
HH000111_A2,HH000111,client_1,retirement,401k_ira,advisor_platform,207359.89,False
HH000111_A3,HH000111,client_1,cash,bank,retirement_platform,94778.75,False
HH000111_A4,HH000111,client_1,alternatives,private_markets,brokerage,18559.07,False
HH000111_A5,HH000111,client_1,property,primary_residence,bank,451813.26,False
HH000112_A1,HH000112,client_1,brokerage,taxable,insurance,120698.0,False
HH000112_A2,HH000112,client_1,retirement,401k_ira,retirement_platform,92461.61,False
HH000112_A3,HH000112,client_1,cash,bank,insurance,32178.66,False
HH000112_A4,HH000112,client_1,alternatives,private_markets,insurance,4661.74,False
HH000112_A5,HH000112,client_1,property,primary_residence,retirement_platform,94070.93,False
HH000113_A1,HH000113,joint,brokerage,taxable,retirement_platform,380173.22,True
HH000113_A2,HH000113,client_1,retirement,401k_ira,bank,111450.37,False
HH000113_A3,HH000113,joint,cash,bank,retirement_platform,96591.71,True
HH000113_A4,HH000113,client_1,alternatives,private_markets,brokerage,14998.49,False
HH000113_A5,HH000113,joint,property,primary_residence,advisor_platform,433775.79,True
HH000114_A1,HH000114,joint,brokerage,taxable,advisor_platform,579551.57,True
HH000114_A2,HH000114,client_1,retirement,401k_ira,bank,165388.62,False
HH000114_A3,HH000114,joint,cash,bank,insurance,51344.35,True
HH000114_A4,HH000114,client_2,alternatives,private_markets,retirement_platform,14095.21,False
HH000114_A5,HH000114,client_1,property,primary_residence,insurance,470403.83,False
HH000115_A1,HH000115,joint,brokerage,taxable,bank,196761.99,True
HH000115_A2,HH000115,client_1,retirement,401k_ira,insurance,71929.4,False
HH000115_A3,HH000115,client_1,cash,bank,advisor_platform,26693.23,False
HH000115_A4,HH000115,joint,property,primary_residence,retirement_platform,300000.0,True
HH000116_A1,HH000116,client_1,brokerage,taxable,bank,352785.54,False
HH000116_A2,HH000116,client_2,retirement,401k_ira,bank,268544.43,False
HH000116_A3,HH000116,joint,cash,bank,brokerage,141268.7,True
HH000116_A4,HH000116,client_1,alternatives,private_markets,bank,37962.91,False
HH000116_A5,HH000116,joint,property,primary_residence,bank,363663.78,True
HH000117_A1,HH000117,joint,brokerage,taxable,retirement_platform,462430.9,True
HH000117_A2,HH000117,client_1,retirement,401k_ira,insurance,144412.81,False
HH000117_A3,HH000117,joint,cash,bank,retirement_platform,120920.15,True
HH000117_A4,HH000117,client_2,alternatives,private_markets,insurance,25531.61,False
